"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"97",2022-03-08 00:08:00,1,303,100,49.5014576499863,5.3536026486429
"98",2022-03-08 00:08:05,1,303,100,46.7585579029512,4.82752236774548
"99",2022-03-08 00:08:10,1,303,100,49.4377848507669,5.98371211960207
"100",2022-03-08 00:08:15,1,303,100,48.8983327022748,5.29610263481718
"101",2022-03-08 00:08:20,1,303,100,48.8288154488728,5.40039287507004
"102",2022-03-08 00:08:25,1,303,100,48.2361456567363,5.60381480757881
"103",2022-03-08 00:08:30,1,303,100,49.0801204674271,5.36211390553082
"104",2022-03-08 00:08:35,1,303,100,49.6026971330112,5.4067687625177
"105",2022-03-08 00:08:40,1,303,100,49.656684157267,5.60361372095995
"106",2022-03-08 00:08:45,1,303,100,48.7234004019829,5.29514229360403
"107",2022-03-08 00:08:50,1,303,100,50.528751561682,5.2448424130912
"108",2022-03-08 00:08:55,1,303,100,49.352450414723,6.00794823727765
"109",2022-03-08 00:09:00,1,303,100,48.9055220290336,5.55417525737203
"110",2022-03-08 00:09:05,1,303,100,50.061548553399,5.18531464692873
"111",2022-03-08 00:09:10,1,303,100,47.6590314084201,5.28856866777976
"112",2022-03-08 00:09:15,1,303,100,48.5003040680898,5.08141752850662
"113",2022-03-08 00:09:20,1,303,100,50.5435837211184,5.51670267439082
"114",2022-03-08 00:09:25,1,303,100,49.423795194905,5.21811877478112
"115",2022-03-08 00:09:30,1,303,100,49.0663944328754,5.60508263162305
"116",2022-03-08 00:09:35,1,303,100,48.8597215275588,5.05399146829584
"117",2022-03-08 00:09:40,1,303,100,49.9172951492007,5.59075290320732
"118",2022-03-08 00:09:45,1,303,100,49.2412094338322,5.56484980053434
"119",2022-03-08 00:09:50,1,303,100,49.5855443125958,5.07097823688699
"120",2022-03-08 00:09:55,1,303,100,49.9140223066915,5.76469942578746
"121",2022-03-08 00:10:00,1,303,100,48.3236068099246,4.98878746247301
"122",2022-03-08 00:10:05,1,303,100,49.2782112723754,5.38789519209928
"123",2022-03-08 00:10:10,1,303,100,47.982827155123,5.00333538495464
"124",2022-03-08 00:10:15,1,303,100,48.2724965943282,5.18833671756565
"125",2022-03-08 00:10:20,1,303,100,49.4129433373091,5.31759996644899
"126",2022-03-08 00:10:25,1,303,100,50.1725648676859,5.48683690518954
"127",2022-03-08 00:10:30,1,303,100,50.8369888427569,5.3001317230755
"128",2022-03-08 00:10:35,1,303,100,48.2818654971608,5.35824282167938
"129",2022-03-08 00:10:40,1,303,100,49.5958624360922,5.54452804416839
"130",2022-03-08 00:10:45,1,303,100,48.2826282484045,4.87538539934802
"131",2022-03-08 00:10:50,1,303,100,49.2684932746539,5.55609974922643
"132",2022-03-08 00:10:55,1,303,100,49.0304325145711,5.56766452388721
"133",2022-03-08 00:11:00,1,303,100,49.3628724137792,5.23586620990847
"134",2022-03-08 00:11:05,1,303,100,49.972333947234,5.23670554484675
"135",2022-03-08 00:11:10,1,303,100,48.6309736938642,5.36043295204325
"136",2022-03-08 00:11:15,1,303,100,49.6082080279303,5.90947707552329
"137",2022-03-08 00:11:20,1,303,100,47.4346592096473,5.94293012243937
"138",2022-03-08 00:11:25,1,303,100,50.3599257830354,4.85958990083989
"139",2022-03-08 00:11:30,1,303,100,47.657552953376,5.0350057678353
"140",2022-03-08 00:11:35,1,303,100,49.6042724935673,5.08420670438036
"141",2022-03-08 00:11:40,1,303,100,49.7885832685518,5.64712649613614
"142",2022-03-08 00:11:45,1,303,100,49.3767217388333,4.67555845394205
"143",2022-03-08 00:11:50,1,303,100,48.0133709634424,4.73892939328133
"144",2022-03-08 00:11:55,1,303,100,49.9304831443627,4.9180217577201
"145",2022-03-08 00:12:00,1,303,100,48.8403331187457,5.14505198358863
"146",2022-03-08 00:12:05,1,303,100,46.7426835262738,5.59542486467039
"147",2022-03-08 00:12:10,1,303,100,48.3447473897459,5.63050539836176
"148",2022-03-08 00:12:15,1,303,100,48.4454147660641,5.00151843076457
"149",2022-03-08 00:12:20,1,303,100,49.0727997049791,4.88220868148409
"150",2022-03-08 00:12:25,1,303,100,48.6505680742839,5.52290226204832
"151",2022-03-08 00:12:30,1,303,100,47.2259384246596,5.45496047017179
"152",2022-03-08 00:12:35,1,303,100,49.8038632449499,5.30780869343509
"153",2022-03-08 00:12:40,1,303,100,48.3213960522954,5.06011082412059
"154",2022-03-08 00:12:45,1,303,100,48.6582636815187,4.89273393904354
"155",2022-03-08 00:12:50,1,303,100,49.2632199885299,5.93896179902729
"156",2022-03-08 00:12:55,1,303,100,48.4662348271586,5.6595829637285
"157",2022-03-08 00:13:00,1,303,100,49.1210342615177,5.43670477580177
"158",2022-03-08 00:13:05,1,303,100,49.1606664479755,5.5185739911086
"159",2022-03-08 00:13:10,1,303,100,49.8643060425916,5.08611659340109
"160",2022-03-08 00:13:15,1,303,100,49.8169342008839,5.02790887234076
"161",2022-03-08 00:13:20,1,303,100,48.0983321297675,5.23177969048085
"162",2022-03-08 00:13:25,1,303,100,46.6182357877227,5.07734588636946
"163",2022-03-08 00:13:30,1,303,100,49.8914611957658,5.24086115641478
"164",2022-03-08 00:13:35,1,303,100,47.9858324518256,5.20388498439958
"165",2022-03-08 00:13:40,1,303,100,49.526232978063,5.42266345508772
"166",2022-03-08 00:13:45,1,303,100,49.6405492729947,5.04899696165542
"167",2022-03-08 00:13:50,1,303,100,48.7280125028798,5.33593168135988
"168",2022-03-08 00:13:55,1,303,100,49.1568232450337,4.94124481933617
"169",2022-03-08 00:14:00,1,303,100,50.0347231003692,4.9585752965798
"170",2022-03-08 00:14:05,1,303,100,48.6364668507907,4.60592296390782
"171",2022-03-08 00:14:10,1,303,100,49.0153961957551,5.35460410045751
"172",2022-03-08 00:14:15,1,303,100,49.1912028805341,5.36386157739182
"173",2022-03-08 00:14:20,1,303,100,48.2584688723572,4.80907521156426
"174",2022-03-08 00:14:25,1,303,100,48.0154630712239,5.02513300403532
"175",2022-03-08 00:14:30,1,303,100,49.3552708829233,5.90805659273304
"176",2022-03-08 00:14:35,1,303,100,49.4032320930333,5.39926744688131
"177",2022-03-08 00:14:40,1,303,100,49.5005953718702,5.15905668443703
"178",2022-03-08 00:14:45,1,303,100,49.8852456406969,5.59230034036795
"179",2022-03-08 00:14:50,1,303,100,48.9691053090537,5.31766430913521
"180",2022-03-08 00:14:55,1,303,100,48.8615427443552,5.62786235913955
"181",2022-03-08 00:15:00,1,303,100,48.5523647500719,5.48555093134108
"182",2022-03-08 00:15:05,1,303,100,49.2359467126424,5.48485189431546
"183",2022-03-08 00:15:10,1,303,100,49.5958670112182,5.40648634732776
"184",2022-03-08 00:15:15,1,303,100,49.2170258221432,5.16481211933419
"185",2022-03-08 00:15:20,1,303,100,48.9179156962025,5.22589859168262
"186",2022-03-08 00:15:25,1,303,100,48.3774357989476,5.35226369113499
"187",2022-03-08 00:15:30,1,303,100,49.1447829725398,5.0447231355514
"188",2022-03-08 00:15:35,1,303,100,49.9470542436619,5.31445695202409
"189",2022-03-08 00:15:40,1,303,100,50.2679526466094,4.95160467865108
"190",2022-03-08 00:15:45,1,303,100,50.2044170225496,5.76674116753096
"191",2022-03-08 00:15:50,1,303,100,49.0098766836549,5.30890079834013
"192",2022-03-08 00:15:55,1,303,100,46.9414488038522,5.85824646980015
"193",2022-03-08 00:16:00,1,303,100,49.2223586165133,4.78548117489315
"194",2022-03-08 00:16:05,1,303,100,47.6185958789415,5.46916199289825
"195",2022-03-08 00:16:10,1,303,100,48.8905523731364,5.43972491665656
"196",2022-03-08 00:16:15,1,303,100,49.5568879543759,5.57674330804006
"197",2022-03-08 00:16:20,1,303,100,48.6400960867733,5.22083957098001
"198",2022-03-08 00:16:25,1,303,100,48.4946769337569,5.51271433895848
"199",2022-03-08 00:16:30,1,303,100,47.6482640857557,5.57462804799988
"200",2022-03-08 00:16:35,1,303,100,48.6637027868196,5.83004760424736
"201",2022-03-09 00:00:00,1,303,200,47.1621563007195,5.69435043806812
"202",2022-03-09 00:00:05,1,303,200,48.8280558933008,5.54206846833212
"203",2022-03-09 00:00:10,1,303,200,49.501167210846,5.81203483963536
"204",2022-03-09 00:00:15,1,303,200,48.7627522694611,4.68953648166017
"205",2022-03-09 00:00:20,1,303,200,49.5698579873884,5.66184687976654
"206",2022-03-09 00:00:25,1,303,200,49.1649986649864,5.29319410138585
"207",2022-03-09 00:00:30,1,303,200,49.6215433426607,5.13668437649377
"208",2022-03-09 00:00:35,1,303,200,48.7202388362376,5.55872673461402
"209",2022-03-09 00:00:40,1,303,200,49.0660227107145,4.78148864765367
"210",2022-03-09 00:00:45,1,303,200,49.1146567362576,5.50759428347389
"211",2022-03-09 00:00:50,1,303,200,48.095640648284,4.96153365395762
"212",2022-03-09 00:00:55,1,303,200,47.4058626871574,5.30016078728512
"213",2022-03-09 00:01:00,1,303,200,50.1742566317494,5.48683051396142
"214",2022-03-09 00:01:05,1,303,200,48.2669201314733,5.3878033462414
"215",2022-03-09 00:01:10,1,303,200,48.6030693629071,5.864519706572
"216",2022-03-09 00:01:15,1,303,200,48.3809315103733,5.30253211251099
"217",2022-03-09 00:01:20,1,303,200,49.6824016238461,5.45692074969502
"218",2022-03-09 00:01:25,1,303,200,51.5665316226529,5.67391522276209
"219",2022-03-09 00:01:30,1,303,200,49.2314487072518,5.36111703697923
"220",2022-03-09 00:01:35,1,303,200,48.8408068454517,5.08409579491616
"221",2022-03-09 00:01:40,1,303,200,48.8481468004427,5.75898663575735
"222",2022-03-09 00:01:45,1,303,200,48.5692406881624,4.31507504002471
"223",2022-03-09 00:01:50,1,303,200,50.2658416839075,4.83766553948893
"224",2022-03-09 00:01:55,1,303,200,49.3356129900878,5.64618258401718
"225",2022-03-09 00:02:00,1,303,200,48.967527534628,5.11283350073666
"226",2022-03-09 00:02:05,1,303,200,48.2664875971445,5.21122280047416
"227",2022-03-09 00:02:10,1,303,200,49.2565616238043,5.58786617154221
"228",2022-03-09 00:02:15,1,303,200,49.7683630149986,5.31557188041013
"229",2022-03-09 00:02:20,1,303,200,50.2112027561816,5.80454416180058
"230",2022-03-09 00:02:25,1,303,200,48.532879438793,5.52952551375692
"231",2022-03-09 00:02:30,1,303,200,49.7378301853435,4.46033437982154
"232",2022-03-09 00:02:35,1,303,200,47.9270385850764,5.19827855149461
"233",2022-03-09 00:02:40,1,303,200,49.6860623903264,6.09391250201837
"234",2022-03-09 00:02:45,1,303,200,48.0281804427634,5.23508984437781
"235",2022-03-09 00:02:50,1,303,200,48.5326719223855,5.57235208123138
"236",2022-03-09 00:02:55,1,303,200,49.2222107073236,5.03140179813725
"237",2022-03-09 00:03:00,1,303,200,50.9976129430158,5.27254537553205
"238",2022-03-09 00:03:05,1,303,200,48.9503913449317,4.80965996671008
"239",2022-03-09 00:03:10,1,303,200,47.488832641179,4.97472385765776
"240",2022-03-09 00:03:15,1,303,200,48.7695030733979,5.57390000693552
"241",2022-03-09 00:03:20,1,303,200,50.0561237079048,5.05230173878951
"242",2022-03-09 00:03:25,1,303,200,47.8196863001164,5.60157750063958
"243",2022-03-09 00:03:30,1,303,200,50.6297148640516,5.6015150037776
"244",2022-03-09 00:03:35,1,303,200,49.1400068950875,5.35641894305943
"245",2022-03-09 00:03:40,1,303,200,48.3150137088749,4.88766757716804
"246",2022-03-09 00:03:45,1,303,200,49.8978423245498,5.00400282326144
"247",2022-03-09 00:03:50,1,303,200,49.3679300583507,5.10659173808704
"248",2022-03-09 00:03:55,1,303,200,48.0961994968381,4.58038174583543
"249",2022-03-09 00:04:00,1,303,200,49.5758220875764,5.40678996089679
"250",2022-03-09 00:04:05,1,303,200,50.530111428219,5.57505724471297
"251",2022-03-09 00:04:10,1,303,200,48.9231149925767,4.80043596161105
"252",2022-03-09 00:04:15,1,303,200,48.5472398753981,5.51766897310448
"253",2022-03-09 00:04:20,1,303,200,49.84897012955,5.27999008987296
"254",2022-03-09 00:04:25,1,303,200,50.8954041039486,5.53169157486589
"255",2022-03-09 00:04:30,1,303,200,47.7669494140285,5.2833169501086
"256",2022-03-09 00:04:35,1,303,200,47.4623775051607,5.76230625174234
"257",2022-03-09 00:04:40,1,303,200,49.8594052197048,4.85466141841062
"258",2022-03-09 00:04:45,1,303,200,49.9051737128531,5.48071948508
"259",2022-03-09 00:04:50,1,303,200,48.2663884636591,4.93443898157291
"260",2022-03-09 00:04:55,1,303,200,50.138295968276,5.15845584933506
"261",2022-03-09 00:05:00,1,303,200,49.450488964599,5.63070761059085
"262",2022-03-09 00:05:05,1,303,200,48.8968270115698,5.07295732299031
"263",2022-03-09 00:05:10,1,303,200,47.6477363204112,4.88594470076375
"264",2022-03-09 00:05:15,1,303,200,49.4211388478131,5.75439529702015
"265",2022-03-09 00:05:20,1,303,200,48.3242306601458,5.07859141422039
"266",2022-03-09 00:05:25,1,303,200,48.3848687611828,5.32557771240683
"267",2022-03-09 00:05:30,1,303,200,48.5883447867948,5.70747105736437
"268",2022-03-09 00:05:35,1,303,200,49.8729054923569,4.88774261823653
"269",2022-03-09 00:05:40,1,303,200,48.8477181857121,5.05588082018377
"270",2022-03-09 00:05:45,1,303,200,48.1725659865728,5.89392838935026
"271",2022-03-09 00:05:50,1,303,200,49.6325457937406,4.91594797156374
"272",2022-03-09 00:05:55,1,303,200,48.3032627036307,5.24456258037102
"273",2022-03-09 00:06:00,1,303,200,47.7178958761054,5.38211229520051
"274",2022-03-09 00:06:05,1,303,200,49.0135540894422,5.25273213755219
"275",2022-03-09 00:06:10,1,303,200,48.4692858257092,5.62544452380979
"276",2022-03-09 00:06:15,1,303,200,49.8277424176452,5.40297862926113
"277",2022-03-09 00:06:20,1,303,200,49.88193645326,5.54604288429424
"278",2022-03-09 00:06:25,1,303,200,46.8565030674478,4.7726126384357
"279",2022-03-09 00:06:30,1,303,200,47.485701941426,5.7164958512023
"280",2022-03-09 00:06:35,1,303,200,48.5986918942008,5.60584048927107
"281",2022-03-09 00:06:40,1,303,200,49.3652921393726,5.80228910868479
"282",2022-03-09 00:06:45,1,303,200,49.8988632013147,5.43201285680709
"283",2022-03-09 00:06:50,1,303,200,49.5962872564022,5.09196863097056
"284",2022-03-09 00:06:55,1,303,200,50.3638351545005,5.0734344858935
"285",2022-03-09 00:07:00,1,303,200,49.1834945751085,5.17456961995626
"286",2022-03-09 00:07:05,1,303,200,49.8020593643528,5.5770824237356
"287",2022-03-09 00:07:10,1,303,200,48.3104597046927,5.50440759281986
"288",2022-03-09 00:07:15,1,303,200,48.9571067267672,5.69205580163011
"289",2022-03-09 00:07:20,1,303,200,49.2317723025154,5.3939243340658
"290",2022-03-09 00:07:25,1,303,200,48.7688369544095,5.51418798755143
"291",2022-03-09 00:07:30,1,303,200,49.0454400650106,5.42082115834749
"292",2022-03-09 00:07:35,1,303,200,46.685251283276,5.35361260503929
"293",2022-03-09 00:07:40,1,303,200,49.8948713813464,5.33565690965363
"294",2022-03-09 00:07:45,1,303,200,49.7779520722947,4.93154823600715
"295",2022-03-09 00:07:50,1,303,200,50.7440676041329,5.7342636516269
"296",2022-03-09 00:07:55,1,303,200,48.9894486568673,5.64351255771781
"297",2022-03-09 00:08:00,1,303,200,50.0338103537064,5.22169436133145
"298",2022-03-09 00:08:05,1,303,200,47.2779653912909,5.27429460955735
"299",2022-03-09 00:08:10,1,303,200,47.0844939313239,6.12835889054311
"300",2022-03-09 00:08:15,1,303,200,49.5876214416929,5.86452173569913
"301",2022-03-09 00:08:20,1,303,200,49.369701718799,5.27133674034637
"302",2022-03-09 00:08:25,1,303,200,50.5512688075419,5.00796419014456
"303",2022-03-09 00:08:30,1,303,200,49.3765376708503,5.26026442370416
"304",2022-03-09 00:08:35,1,303,200,48.8264290647988,5.25221021577856
"305",2022-03-09 00:08:40,1,303,200,50.2636332992899,5.82372948342219
"306",2022-03-09 00:08:45,1,303,200,48.5060352720205,5.45325260351287
"307",2022-03-09 00:08:50,1,303,200,47.2875217119066,5.53681187696251
"308",2022-03-09 00:08:55,1,303,200,49.5959905809432,5.52634743680264
"309",2022-03-09 00:09:00,1,303,200,49.510701520743,5.30782217072718
"310",2022-03-09 00:09:05,1,303,200,48.4809493374862,5.45601652862588
"311",2022-03-09 00:09:10,1,303,200,48.8709428475806,5.54913794281449
"312",2022-03-09 00:09:15,1,303,200,47.2200286360362,5.42196876058506
"313",2022-03-09 00:09:20,1,303,200,48.408951572057,4.99929567253669
"314",2022-03-09 00:09:25,1,303,200,47.2960312244151,5.71799185774087
"315",2022-03-09 00:09:46,1,303,200,49.3098971764854,11.1456866264651
"316",2022-03-09 00:09:35,1,303,200,49.2339355329475,5.11930975285868
"317",2022-03-09 00:09:40,1,303,200,49.7969514575147,5.531931735884
"318",2022-03-09 00:09:45,1,303,200,48.8978251157199,5.26277775539525
"319",2022-03-09 00:09:50,1,303,200,49.2254971937701,5.59209655963756
"320",2022-03-09 00:09:55,1,303,200,49.9219014751085,5.75112188476816
"321",2022-03-09 00:10:00,1,303,200,48.9130469729839,5.54031103526573
"322",2022-03-09 00:10:05,1,303,200,48.1152993839197,5.2097752306111
"323",2022-03-09 00:10:10,1,303,200,50.436640478173,5.31343964741007
"324",2022-03-09 00:10:15,1,303,200,49.6506661339205,5.05374512379799
"325",2022-03-09 00:10:20,1,303,200,49.6380043039551,5.51527878907904
"326",2022-03-09 00:10:25,1,303,200,49.9314392521569,4.63780116124795
"327",2022-03-09 00:10:30,1,303,200,47.8716570625145,5.71868618402251
"328",2022-03-09 00:10:35,1,303,200,49.761305484918,5.25732508697438
"329",2022-03-09 00:10:40,1,303,200,48.4825294742134,5.91516342158388
"330",2022-03-09 00:10:45,1,303,200,48.5253841660443,5.55702518731878
"331",2022-03-09 00:10:50,1,303,200,47.9896533736043,4.88437521755158
"332",2022-03-09 00:10:55,1,303,200,46.9895845751008,5.38136167802531
"333",2022-03-09 00:11:00,1,303,200,50.2092752260131,4.80139197907862
"334",2022-03-09 00:11:05,1,303,200,48.1317783393158,5.87432559773152
"335",2022-03-09 00:11:10,1,303,200,47.8115047983302,5.61264933355893
"336",2022-03-09 00:11:15,1,303,200,49.080939645861,5.74912730221394
"337",2022-03-09 00:11:20,1,303,200,48.7264944620702,5.73567920698968
"338",2022-03-09 00:11:25,1,303,200,49.4280141571313,5.19606199202865
"339",2022-03-09 00:11:30,1,303,200,48.3038535290741,4.96625022942337
"340",2022-03-09 00:11:35,1,303,200,48.6425747198139,5.21964032778881
"341",2022-03-09 00:11:40,1,303,200,49.8732016108678,5.0910714361175
"342",2022-03-09 00:11:45,1,303,200,48.9029817101905,5.01916297569805
"343",2022-03-09 00:11:50,1,303,200,50.0400890396687,5.43754251655615
"344",2022-03-09 00:11:55,1,303,200,49.2718961676849,5.24117326511339
"345",2022-03-09 00:12:00,1,303,200,49.2501287749291,4.92403004435421
"346",2022-03-09 00:12:05,1,303,200,49.0780349185321,5.58868428023321
"347",2022-03-09 00:12:10,1,303,200,48.0098943760043,5.96731976790978
"348",2022-03-09 00:12:15,1,303,200,49.9981936631339,5.01569801969904
"349",2022-03-09 00:12:20,1,303,200,49.2162679435823,6.18686842511028
"350",2022-03-09 00:12:25,1,303,200,48.7650032062956,5.01258114520462
"351",2022-03-09 00:12:30,1,303,200,48.5428611561199,5.00227750457638
"352",2022-03-09 00:12:35,1,303,200,49.2062436552099,5.39323876384439
"353",2022-03-09 00:12:40,1,303,200,47.3269066041974,5.02121381531595
"354",2022-03-09 00:12:45,1,303,200,49.571568569814,4.77992722131986
"355",2022-03-09 00:12:50,1,303,200,49.2858039584701,5.74132851978696
"356",2022-03-09 00:12:55,1,303,200,48.0560754433659,5.06251256898168
"357",2022-03-09 00:13:00,1,303,200,47.3940738458776,5.61669990178808
"358",2022-03-09 00:13:05,1,303,200,49.226963542513,5.02929260645482
"359",2022-03-09 00:13:10,1,303,200,48.5111893955464,4.99811935238097
"360",2022-03-09 00:13:15,1,303,200,48.9159100756898,5.28793534560404
"361",2022-03-09 00:13:20,1,303,200,49.1218275548227,5.84052028847876
"362",2022-03-09 00:13:25,1,303,200,47.9273020463413,5.15301121120025
"363",2022-03-09 00:13:30,1,303,200,50.8555011773577,5.52343976437877
"364",2022-03-09 00:13:35,1,303,200,49.9744680333266,5.43302276054293
"365",2022-03-09 00:13:40,1,303,200,49.6304776298851,5.1459771894587
"366",2022-03-09 00:13:45,1,303,200,48.8801863836912,5.66552667506985
"367",2022-03-09 00:13:50,1,303,200,48.7009354175148,5.87815116028598
